Country,iso3,Region,Category,Indicator,2005,2008,2009,2010,2011,2012,2013
Malaysia,MYS,Asia,Microinsurance,Property coverage ratio,,,,,,0.00,
Malaysia,MYS,Asia,Microinsurance,Agriculture coverage ratio,,,,,,0.00,
Malaysia,MYS,Asia,Microinsurance,Total Gross Premium (USD),,,,,,,
Malaysia,MYS,Asia,Microinsurance,Microinsurance Gross Premium (USD),,,,,,24.51,
Malaysia,MYS,Asia,Poverty,Income share held by lowest 20%,,,4.54,,,,
Malaysia,MYS,Asia,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population),,,2.27,,,,
Malaysia,MYS,Asia,Poverty,Poverty headcount ratio at national poverty line (% of population),,,3.80,,,1.70,
Malaysia,MYS,Asia,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),,,8.40,,,3.40,
Malaysia,MYS,Asia,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),,,1.70,,,1.00,
Malaysia,MYS,Asia,Poverty,GINI index,,,46.21,,,,
Malaysia,MYS,Asia,Poverty,"Life expectancy at birth, female",75.93,76.52,76.70,76.89,77.07,77.25,
Malaysia,MYS,Asia,Poverty,"Life expectancy at birth, male",71.55,71.92,72.06,72.22,72.38,72.55,
Malaysia,MYS,Asia,Poverty,"Life expectancy at birth, total",73.69,74.16,74.33,74.50,74.67,74.84,
Malaysia,MYS,Asia,Poverty,"Physicians (per 1,000 people)",,0.94,,1.20,,,
Maldives,MDV,Asia,Demographics,Population (Total),297576.00,313843.00,319660.00,325694.00,331964.00,338442.00,
Maldives,MDV,Asia,Demographics,Population ages 15-64 (% of total),61.08,63.74,64.42,65.02,65.54,65.99,
Maldives,MDV,Asia,Demographics,Population density (people per sq. km of land area),991.92,1046.14,1065.53,1085.65,1106.55,1128.14,
Maldives,MDV,Asia,Demographics,Population growth (annual %),1.72,1.80,1.84,1.87,1.91,1.93,
Maldives,MDV,Asia,Demographics,Urban population (% of total),33.75,37.50,38.75,39.99,41.11,42.23,
Maldives,MDV,Asia,Development,Human Development Index,0.64,0.67,0.68,0.68,0.69,0.69,
Maldives,MDV,Asia,Development,"Literacy rate, adult female (% of females ages 15 and above)",,,,,,,
Maldives,MDV,Asia,Development,"Literacy rate, adult male (% of males ages 15 and above)",,,,,,,
Maldives,MDV,Asia,Development,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,
Maldives,MDV,Asia,Economy,GDP (current US$),992473987.30,1891633531.00,1984639641.00,2134104884.00,2153636963.00,2222429330.00,
Maldives,MDV,Asia,Economy,GDP growth (annual %),-8.68,12.20,-3.64,7.06,7.05,3.42,
Maldives,MDV,Asia,Economy,GDP per capita (current US$),3335.19,6027.32,6208.60,6552.48,6487.56,6566.65,
Maldives,MDV,Asia,Finance,Commercial_deposit_accounts_2010,,,,,,,
Maldives,MDV,Asia,Finance,Coop_and_credit_union_deposit_accounts_2010,,,,,,,
Maldives,MDV,Asia,Finance,State_Financial_Institution_deposit_accounts_2010,,,,,,,
Maldives,MDV,Asia,Finance,MFI_deposit_accounts_2010,,,,,,,
Maldives,MDV,Asia,Finance,Remittances received (US$),,,,,,,
Maldives,MDV,Asia,Finance,Number_of_MFIs_2011,,,,,,,
Maldives,MDV,Asia,Finance,Number_of_active_MFI_borrowers_2011,,,,,,,
Maldives,MDV,Asia,Finance,MFI_Gross_Loan_Portfolio_2011,,,,,,,
Maldives,MDV,Asia,Health,External resources for health (% of total expenditure on health),6.71,1.10,0.71,0.57,0.76,1.32,
Maldives,MDV,Asia,Health,Health expenditure per capita (current US$),234.86,475.45,474.63,379.21,525.24,558.00,
Maldives,MDV,Asia,Health,"Health expenditure, private (% of GDP)",2.87,2.27,2.09,2.11,4.50,4.64,
Maldives,MDV,Asia,Health,"Health expenditure, public (% of GDP)",4.17,5.62,5.56,3.68,3.60,3.85,
Maldives,MDV,Asia,Health,Out-of-pocket health expenditure (% of private expenditure on health),73.42,71.64,71.64,71.64,88.34,88.34,
Maldives,MDV,Asia,Health,"Under-5 mortality rate (per 1,000)",23.80,16.40,14.60,13.00,11.60,10.50,
Maldives,MDV,Asia,Health,"Maternal mortality ratio (per 100,000 live births)",57.00,,,38.00,,,
Maldives,MDV,Asia,Health,"Life expectancy at birth, female",75.36,77.00,77.44,77.87,78.27,78.65,
Maldives,MDV,Asia,Health,"Life expectancy at birth, male",72.87,74.79,75.30,75.76,76.17,76.55,
Maldives,MDV,Asia,Health,"Life expectancy at birth, total",74.08,75.87,76.35,76.79,77.19,77.57,
Maldives,MDV,Asia,Health,"Physicians (per 1,000 people)",,,,1.42,,,
Maldives,MDV,Asia,Index Coverage Indicators,Permanent cropland (% of land area),16.67,10.00,10.00,10.00,10.00,,
Maldives,MDV,Asia,Index Coverage Indicators,"Impact of natural disasters, number of deaths",,,,,,,
Maldives,MDV,Asia,Index Coverage Indicators,"Impact of natural disasters, population affected",,,,,,,
Maldives,MDV,Asia,Microinsurance,Total microinsurance coverage,,,,,,0.00,
Maldives,MDV,Asia,Microinsurance,Credit life coverage,,,,,,,
Maldives,MDV,Asia,Microinsurance,Life coverage (excluding credit life),,,,,,0.00,
Maldives,MDV,Asia,Microinsurance,Life and accident coverage (excluding credit life),,,,,,,
Maldives,MDV,Asia,Microinsurance,Health coverage,,,,,,0.00,
Maldives,MDV,Asia,Microinsurance,Accident coverage,,,,,,0.00,
Maldives,MDV,Asia,Microinsurance,Property coverage,,,,,,0.00,
Maldives,MDV,Asia,Microinsurance,Agriculture coverage,,,,,,0.00,
Maldives,MDV,Asia,Microinsurance,Total microinsurance coverage ratio,,,,,,0.00,
Maldives,MDV,Asia,Microinsurance,Credit life coverage ratio,,,,,,,
Maldives,MDV,Asia,Microinsurance,Life coverage ratio (excluding credit life),,,,,,0.00,
Maldives,MDV,Asia,Microinsurance,Life and accident coverage ratio (excluding credit life),,,,,,,
Maldives,MDV,Asia,Microinsurance,Health coverage ratio,,,,,,0.00,
Maldives,MDV,Asia,Microinsurance,Accident coverage ratio,,,,,,0.00,
Maldives,MDV,Asia,Microinsurance,Property coverage ratio,,,,,,0.00,
Maldives,MDV,Asia,Microinsurance,Agriculture coverage ratio,,,,,,0.00,
Maldives,MDV,Asia,Microinsurance,Total Gross Premium (USD),,,,,,,
Maldives,MDV,Asia,Microinsurance,Microinsurance Gross Premium (USD),,,,,,0.00,
Maldives,MDV,Asia,Poverty,Income share held by lowest 20%,,,,,,,
Maldives,MDV,Asia,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population),,,,,,,
Maldives,MDV,Asia,Poverty,Poverty headcount ratio at national poverty line (% of population),,,,,,,
Maldives,MDV,Asia,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),,,,,,,
Maldives,MDV,Asia,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),,,,,,,
Maldives,MDV,Asia,Poverty,GINI index,,,,,,,
Maldives,MDV,Asia,Poverty,"Life expectancy at birth, female",75.36,77.00,77.44,77.87,78.27,78.65,
Maldives,MDV,Asia,Poverty,"Life expectancy at birth, male",72.87,74.79,75.30,75.76,76.17,76.55,
Maldives,MDV,Asia,Poverty,"Life expectancy at birth, total",74.08,75.87,76.35,76.79,77.19,77.57,
Maldives,MDV,Asia,Poverty,"Physicians (per 1,000 people)",,,,1.42,,,
Mali,MLI,Africa,Demographics,Population (Total),11941258.00,13138299.00,13559296.00,13985961.00,14416737.00,14853572.00,
Mali,MLI,Africa,Demographics,Population ages 15-64 (% of total),50.64,50.50,50.41,50.30,50.18,50.05,
Mali,MLI,Africa,Demographics,Population density (people per sq. km of land area),9.79,10.77,11.11,11.46,11.82,12.17,
Mali,MLI,Africa,Demographics,Population growth (annual %),3.13,3.19,3.15,3.10,3.03,2.99,
Mali,MLI,Africa,Demographics,Urban population (% of total),31.09,33.00,33.64,34.28,34.93,35.57,
Mali,MLI,Africa,Development,Human Development Index,0.31,0.33,0.34,0.34,0.35,0.34,
Mali,MLI,Africa,Development,"Literacy rate, adult female (% of females ages 15 and above)",,,,20.29,24.57,,
Mali,MLI,Africa,Development,"Literacy rate, adult male (% of males ages 15 and above)",,,,43.40,43.09,,
Mali,MLI,Africa,Development,"Literacy rate, adult total (% of people ages 15 and above)",,,,31.10,33.44,,
Mali,MLI,Africa,Economy,GDP (current US$),5305317555.00,8737687353.00,8964480570.00,9422267260.00,10675915550.00,10387718375.00,
Mali,MLI,Africa,Economy,GDP growth (annual %),6.08,4.98,4.46,5.82,2.73,-0.41,
Mali,MLI,Africa,Economy,GDP per capita (current US$),444.28,665.05,661.13,673.69,740.52,699.34,
Mali,MLI,Africa,Finance,Commercial_deposit_accounts_2010,,,,116.02,,,
Mali,MLI,Africa,Finance,Coop_and_credit_union_deposit_accounts_2010,,,,0.00,,,
Mali,MLI,Africa,Finance,State_Financial_Institution_deposit_accounts_2010,,,,0.00,,,
Mali,MLI,Africa,Finance,MFI_deposit_accounts_2010,,,,107.11,,,
Mali,MLI,Africa,Finance,Remittances received (US$),,,,,739.00,,
Mali,MLI,Africa,Finance,Number_of_MFIs_2011,,,,,8.00,,
Mali,MLI,Africa,Finance,Number_of_active_MFI_borrowers_2011,,,,,184384.00,,
Mali,MLI,Africa,Finance,MFI_Gross_Loan_Portfolio_2011,,,,,74507024.00,,
Mali,MLI,Africa,Health,External resources for health (% of total expenditure on health),14.43,19.93,21.57,21.71,25.42,31.46,
Mali,MLI,Africa,Health,Health expenditure per capita (current US$),29.14,44.82,45.28,46.19,50.91,42.14,
Mali,MLI,Africa,Health,"Health expenditure, private (% of GDP)",3.30,3.60,3.70,4.05,3.81,3.55,
Mali,MLI,Africa,Health,"Health expenditure, public (% of GDP)",3.04,3.14,3.15,2.80,2.97,2.27,
Mali,MLI,Africa,Health,Out-of-pocket health expenditure (% of private expenditure on health),99.53,99.24,99.30,99.58,99.58,99.58,
Mali,MLI,Africa,Health,"Under-5 mortality rate (per 1,000)",173.10,149.50,143.40,137.80,132.70,128.00,
Mali,MLI,Africa,Health,"Maternal mortality ratio (per 100,000 live births)",710.00,,,600.00,,,
Mali,MLI,Africa,Health,"Life expectancy at birth, female",51.23,52.68,53.15,53.59,54.03,54.46,
Mali,MLI,Africa,Health,"Life expectancy at birth, male",51.80,53.11,53.53,53.94,54.34,54.74,
Mali,MLI,Africa,Health,"Life expectancy at birth, total",51.52,52.90,53.34,53.77,54.19,54.60,
Mali,MLI,Africa,Health,"Physicians (per 1,000 people)",,0.05,,0.08,,,
Mali,MLI,Africa,Index Coverage Indicators,Permanent cropland (% of land area),0.08,0.10,0.10,0.10,0.10,,
Mali,MLI,Africa,Index Coverage Indicators,"Impact of natural disasters, number of deaths",,,,0.00,,,
Mali,MLI,Africa,Index Coverage Indicators,"Impact of natural disasters, population affected",,,,11678.00,,,
Mali,MLI,Africa,Microinsurance,Total microinsurance coverage,75212.00,131559.00,,,111562.00,,
Mali,MLI,Africa,Microinsurance,Credit life coverage,0.00,83775.00,,,62912.00,,
Mali,MLI,Africa,Microinsurance,Life coverage (excluding credit life),0.00,,,,0.00,,
Mali,MLI,Africa,Microinsurance,Life and accident coverage (excluding credit life),0.00,0.00,,,0.00,,
Mali,MLI,Africa,Microinsurance,Health coverage,75212.00,47784.00,,,48483.00,,
Mali,MLI,Africa,Microinsurance,Accident coverage,0.00,,,,0.00,,
Mali,MLI,Africa,Microinsurance,Property coverage,0.00,0.00,,,0.00,,
Mali,MLI,Africa,Microinsurance,Agriculture coverage,,0.00,,,167.00,,
Mali,MLI,Africa,Microinsurance,Total microinsurance coverage ratio,0.57,0.91,,,0.73,,
Mali,MLI,Africa,Microinsurance,Credit life coverage ratio,0.00,0.58,,,0.41,,
Mali,MLI,Africa,Microinsurance,Life coverage ratio (excluding credit life),0.00,,,,0.00,,
Mali,MLI,Africa,Microinsurance,Life and accident coverage ratio (excluding credit life),0.00,0.00,,,0.00,,
Mali,MLI,Africa,Microinsurance,Health coverage ratio,0.57,0.33,,,0.32,,
Mali,MLI,Africa,Microinsurance,Accident coverage ratio,0.00,,,,0.00,,
Mali,MLI,Africa,Microinsurance,Property coverage ratio,0.00,0.00,,,0.00,,
Mali,MLI,Africa,Microinsurance,Agriculture coverage ratio,,0.00,,,0.00,,
Mali,MLI,Africa,Microinsurance,Total Gross Premium (USD),,,,,,,
Mali,MLI,Africa,Microinsurance,Microinsurance Gross Premium (USD),,,,,,,
Mali,MLI,Africa,Poverty,Income share held by lowest 20%,,,,7.97,,,
Mali,MLI,Africa,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population),,,,78.66,,,
Mali,MLI,Africa,Poverty,Poverty headcount ratio at national poverty line (% of population),,,,43.60,,,
Mali,MLI,Africa,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),,,,50.60,,,
Mali,MLI,Africa,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),,,,18.90,,,
Mali,MLI,Africa,Poverty,GINI index,,,,33.02,,,
Mali,MLI,Africa,Poverty,"Life expectancy at birth, female",51.23,52.68,53.15,53.59,54.03,54.46,
Mali,MLI,Africa,Poverty,"Life expectancy at birth, male",51.80,53.11,53.53,53.94,54.34,54.74,
Mali,MLI,Africa,Poverty,"Life expectancy at birth, total",51.52,52.90,53.34,53.77,54.19,54.60,
Mali,MLI,Africa,Poverty,"Physicians (per 1,000 people)",,0.05,,0.08,,,
Marshall Islands,MHL,Oceania,Demographics,Population (Total),52058.00,52245.00,52341.00,52428.00,52495.00,52555.00,
Marshall Islands,MHL,Oceania,Demographics,Population ages 15-64 (% of total),,,,,,,
Marshall Islands,MHL,Oceania,Demographics,Population density (people per sq. km of land area),289.21,290.25,290.78,291.27,291.64,291.97,
Marshall Islands,MHL,Oceania,Demographics,Population growth (annual %),-0.03,0.18,0.18,0.17,0.13,0.11,
Marshall Islands,MHL,Oceania,Demographics,Urban population (% of total),69.96,70.90,71.22,71.53,71.84,72.15,
Marshall Islands,MHL,Oceania,Development,Human Development Index,,,,,,,
Marshall Islands,MHL,Oceania,Development,"Literacy rate, adult female (% of females ages 15 and above)",,,,,,,
Marshall Islands,MHL,Oceania,Development,"Literacy rate, adult male (% of males ages 15 and above)",,,,,,,
Marshall Islands,MHL,Oceania,Development,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,
Marshall Islands,MHL,Oceania,Economy,GDP (current US$),137556822.80,152565763.20,151560778.40,163200000.00,170700000.00,182400000.00,
Marshall Islands,MHL,Oceania,Economy,GDP growth (annual %),2.62,-1.93,-1.50,5.60,0.80,1.90,
Marshall Islands,MHL,Oceania,Economy,GDP per capita (current US$),2642.38,2920.20,2895.64,3112.84,3251.74,3470.65,
Marshall Islands,MHL,Oceania,Finance,Commercial_deposit_accounts_2010,,,,,,,
Marshall Islands,MHL,Oceania,Finance,Coop_and_credit_union_deposit_accounts_2010,,,,,,,
Marshall Islands,MHL,Oceania,Finance,State_Financial_Institution_deposit_accounts_2010,,,,,,,
Marshall Islands,MHL,Oceania,Finance,MFI_deposit_accounts_2010,,,,,,,
Marshall Islands,MHL,Oceania,Finance,Remittances received (US$),,,,,,,
Marshall Islands,MHL,Oceania,Finance,Number_of_MFIs_2011,,,,,,,
Marshall Islands,MHL,Oceania,Finance,Number_of_active_MFI_borrowers_2011,,,,,,,
Marshall Islands,MHL,Oceania,Finance,MFI_Gross_Loan_Portfolio_2011,,,,,,,
Marshall Islands,MHL,Oceania,Health,External resources for health (% of total expenditure on health),39.80,43.69,42.29,46.84,36.42,35.60,
Marshall Islands,MHL,Oceania,Health,Health expenditure per capita (current US$),461.90,569.12,551.15,542.38,566.52,589.52,
Marshall Islands,MHL,Oceania,Health,"Health expenditure, private (% of GDP)",2.72,2.72,2.72,2.72,2.72,2.72,
Marshall Islands,MHL,Oceania,Health,"Health expenditure, public (% of GDP)",14.54,15.19,14.78,13.31,13.30,12.90,
Marshall Islands,MHL,Oceania,Health,Out-of-pocket health expenditure (% of private expenditure on health),75.20,75.20,75.20,75.20,75.20,75.20,
Marshall Islands,MHL,Oceania,Health,"Under-5 mortality rate (per 1,000)",40.20,39.40,39.00,38.80,38.50,37.90,
Marshall Islands,MHL,Oceania,Health,"Maternal mortality ratio (per 100,000 live births)",40.20,39.40,39.00,38.80,38.50,37.90,
Marshall Islands,MHL,Oceania,Health,"Life expectancy at birth, female",40.20,39.40,39.00,38.80,38.50,37.90,
Marshall Islands,MHL,Oceania,Health,"Life expectancy at birth, male",40.20,39.40,39.00,38.80,38.50,37.90,
Marshall Islands,MHL,Oceania,Health,"Life expectancy at birth, total",40.20,39.40,39.00,38.80,38.50,37.90,
Marshall Islands,MHL,Oceania,Health,"Physicians (per 1,000 people)",40.20,39.40,39.00,38.80,38.50,37.90,
Marshall Islands,MHL,Oceania,Index Coverage Indicators,Permanent cropland (% of land area),44.44,44.44,44.44,44.44,44.44,,
Marshall Islands,MHL,Oceania,Index Coverage Indicators,"Impact of natural disasters, number of deaths",,,,,,,
Marshall Islands,MHL,Oceania,Index Coverage Indicators,"Impact of natural disasters, population affected",,,,,,,
Marshall Islands,MHL,Oceania,Microinsurance,Total microinsurance coverage,,,,,,0.00,
Marshall Islands,MHL,Oceania,Microinsurance,Credit life coverage,,,,,,,
Marshall Islands,MHL,Oceania,Microinsurance,Life coverage (excluding credit life),,,,,,0.00,
Marshall Islands,MHL,Oceania,Microinsurance,Life and accident coverage (excluding credit life),,,,,,,
Marshall Islands,MHL,Oceania,Microinsurance,Health coverage,,,,,,0.00,
Marshall Islands,MHL,Oceania,Microinsurance,Accident coverage,,,,,,0.00,
Marshall Islands,MHL,Oceania,Microinsurance,Property coverage,,,,,,0.00,
Marshall Islands,MHL,Oceania,Microinsurance,Agriculture coverage,,,,,,0.00,
Marshall Islands,MHL,Oceania,Microinsurance,Total microinsurance coverage ratio,,,,,,0.00,
Marshall Islands,MHL,Oceania,Microinsurance,Credit life coverage ratio,,,,,,,
Marshall Islands,MHL,Oceania,Microinsurance,Life coverage ratio (excluding credit life),,,,,,0.00,
Marshall Islands,MHL,Oceania,Microinsurance,Life and accident coverage ratio (excluding credit life),,,,,,,
Marshall Islands,MHL,Oceania,Microinsurance,Health coverage ratio,,,,,,0.00,
Marshall Islands,MHL,Oceania,Microinsurance,Accident coverage ratio,,,,,,0.00,
Marshall Islands,MHL,Oceania,Microinsurance,Property coverage ratio,,,,,,0.00,
Marshall Islands,MHL,Oceania,Microinsurance,Agriculture coverage ratio,,,,,,0.00,
Marshall Islands,MHL,Oceania,Microinsurance,Total Gross Premium (USD),,,,,,,
Marshall Islands,MHL,Oceania,Microinsurance,Microinsurance Gross Premium (USD),,,,,,0.00,
Marshall Islands,MHL,Oceania,Poverty,Income share held by lowest 20%,,,,,,,
Marshall Islands,MHL,Oceania,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population),,,,,,,
Marshall Islands,MHL,Oceania,Poverty,Poverty headcount ratio at national poverty line (% of population),,,,,,,
Marshall Islands,MHL,Oceania,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),,,,,,,
Marshall Islands,MHL,Oceania,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),,,,,,,
Marshall Islands,MHL,Oceania,Poverty,GINI index,,,,,,,
Marshall Islands,MHL,Oceania,Poverty,"Life expectancy at birth, female",,,,,,,
Marshall Islands,MHL,Oceania,Poverty,"Life expectancy at birth, male",,,,,,,
Marshall Islands,MHL,Oceania,Poverty,"Life expectancy at birth, total",,,,,,,
Marshall Islands,MHL,Oceania,Poverty,"Physicians (per 1,000 people)",,0.56,,0.44,,,
Mauritania,MRT,Africa,Demographics,Population (Total),3146164.00,3422901.00,3516077.00,3609420.00,3702763.00,3796141.00,
Mauritania,MRT,Africa,Demographics,Population ages 15-64 (% of total),55.30,55.94,56.13,56.30,56.47,56.63,
Mauritania,MRT,Africa,Demographics,Population density (people per sq. km of land area),3.05,3.32,3.41,3.50,3.59,3.68,
Mauritania,MRT,Africa,Demographics,Population growth (annual %),2.93,2.75,2.69,2.62,2.55,2.49,
Mauritania,MRT,Africa,Demographics,Urban population (% of total),40.35,40.88,41.05,41.23,41.51,41.79,
Mauritania,MRT,Africa,Development,Human Development Index,0.44,0.45,0.46,0.46,0.46,0.47,
Mauritania,MRT,Africa,Development,"Literacy rate, adult female (% of females ages 15 and above)",,,,,51.98,,
Mauritania,MRT,Africa,Development,"Literacy rate, adult male (% of males ages 15 and above)",,,,,65.29,,
Mauritania,MRT,Africa,Development,"Literacy rate, adult total (% of people ages 15 and above)",,,,,58.61,,
Mauritania,MRT,Africa,Economy,GDP (current US$),2184444849.00,3790240831.00,3027020112.00,3671380305.00,4273232648.00,4199051817.00,
Mauritania,MRT,Africa,Economy,GDP growth (annual %),8.97,3.52,-1.22,5.08,3.95,7.57,
Mauritania,MRT,Africa,Economy,GDP per capita (current US$),694.32,1107.32,860.91,1017.17,1154.07,1106.14,
Mauritania,MRT,Africa,Finance,Commercial_deposit_accounts_2010,,,,,,,
Mauritania,MRT,Africa,Finance,Coop_and_credit_union_deposit_accounts_2010,,,,,,,
Mauritania,MRT,Africa,Finance,State_Financial_Institution_deposit_accounts_2010,,,,,,,
Mauritania,MRT,Africa,Finance,MFI_deposit_accounts_2010,,,,,,,
Mauritania,MRT,Africa,Finance,Remittances received (US$),,,,,103.00,,
