Country,iso3,Region,Category,Indicator,2005,2008,2009,2010,2011,2012,2013,2014,2015
Pakistan,PAK,Asia,Microinsurance,Agriculture coverage,,,,,,1280,,,
Pakistan,PAK,Asia,Microinsurance,Total microinsurance coverage ratio,,,,,,3.09,,,
Pakistan,PAK,Asia,Microinsurance,Credit life coverage ratio,,,,,,,,,
Pakistan,PAK,Asia,Microinsurance,Life coverage ratio (excluding credit life),,,,,,2.93,,,
Pakistan,PAK,Asia,Microinsurance,Life and accident coverage ratio (excluding credit life),,,,,,,,,
Pakistan,PAK,Asia,Microinsurance,Health coverage ratio,,,,,,2.65,,,
Pakistan,PAK,Asia,Microinsurance,Accident coverage ratio,,,,,,0.08,,,
Pakistan,PAK,Asia,Microinsurance,Property coverage ratio,,,,,,0,,,
Pakistan,PAK,Asia,Microinsurance,Agriculture coverage ratio,,,,,,>0.01,,,
Pakistan,PAK,Asia,Microinsurance,Total Gross Premium (USD),,,,,,,,,
Pakistan,PAK,Asia,Microinsurance,Microinsurance Gross Premium (USD),,,,,,4520000,,,
Pakistan,PAK,Asia,Poverty,Income share held by lowest 20%,9.16,9.6,,,,,,,
Pakistan,PAK,Asia,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population),60.31,60.19,,,,,,,
Pakistan,PAK,Asia,Poverty,Poverty headcount ratio at national poverty line (% of population),23.9,,,,,,,,
Pakistan,PAK,Asia,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),28.1,,,,,,,,
Pakistan,PAK,Asia,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),14.9,,,,,,,,
Pakistan,PAK,Asia,Poverty,GINI index,31.18,30.02,,,,,,,
Pakistan,PAK,Asia,Poverty,"Life expectancy at birth, female",65.98,66.62,66.81,66.99,67.17,67.34,,,
Pakistan,PAK,Asia,Poverty,"Life expectancy at birth, male",64.41,64.99,65.15,65.3,65.44,65.57,,,
Pakistan,PAK,Asia,Poverty,"Life expectancy at birth, total",65.17,65.78,65.96,66.13,66.28,66.44,,,
Pakistan,PAK,Asia,Poverty,"Physicians (per 1,000 people)",0.8,,0.81,0.83,,,,,
Palau,PLW,Oceania,Demographics,Population (Total),19907,20228,20344,20470,20606,20754,,,
Palau,PLW,Oceania,Demographics,Population ages 15-64 (% of total),,,,,,,,,
Palau,PLW,Oceania,Demographics,Population density (people per sq. km of land area),43.28,43.97,44.23,44.5,44.8,45.12,,,
Palau,PLW,Oceania,Demographics,Population growth (annual %),0.51,0.55,0.57,0.62,0.66,0.72,,,
Palau,PLW,Oceania,Demographics,Urban population (% of total),77.7,81.1,82.23,83.37,84.12,84.86,,,
Palau,PLW,Oceania,Development,Human Development Index,0.79,0.78,0.78,0.78,0.79,0.79,,,
Palau,PLW,Oceania,Development,"Literacy rate, adult female (% of females ages 15 and above)",,,,,,,,,
Palau,PLW,Oceania,Development,"Literacy rate, adult male (% of males ages 15 and above)",,,,,,,,,
Palau,PLW,Oceania,Development,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,
Palau,PLW,Oceania,Economy,GDP (current US$),206328827.4,212734858.1,197525348.2,196543326.1,212903319.8,228415735.3,,,
Palau,PLW,Oceania,Economy,GDP growth (annual %),3.48,-5.3,-10.6,-0.76,6.53,5.25,,,
Palau,PLW,Oceania,Economy,GDP per capita (current US$),10364.64,10516.85,9709.27,9601.53,10332.1,11005.87,,,
Palau,PLW,Oceania,Finance,Commercial_deposit_accounts_2010,,,,,,,,,
Palau,PLW,Oceania,Finance,Coop_and_credit_union_deposit_accounts_2010,,,,,,,,,
Palau,PLW,Oceania,Finance,State_Financial_Institution_deposit_accounts_2010,,,,,,,,,
Palau,PLW,Oceania,Finance,MFI_deposit_accounts_2010,,,,,,,,,
Palau,PLW,Oceania,Finance,Remittances received (US$),,,,,,,,,
Palau,PLW,Oceania,Finance,Number_of_MFIs_2011,,,,,,,,,
Palau,PLW,Oceania,Finance,Number_of_active_MFI_borrowers_2011,,,,,,,,,
Palau,PLW,Oceania,Finance,MFI_Gross_Loan_Portfolio_2011,,,,,,,,,
Palau,PLW,Oceania,Health,External resources for health (% of total expenditure on health),34.69,38.36,31.74,37.5,34.43,35.21,,,
Palau,PLW,Oceania,Health,Health expenditure per capita (current US$),781.86,903.48,872.38,967.89,922.51,971.72,,,
Palau,PLW,Oceania,Health,"Health expenditure, private (% of GDP)",1.82,2.05,2.2,2.32,2.27,2.17,,,
Palau,PLW,Oceania,Health,"Health expenditure, public (% of GDP)",6.46,6.57,6.2,7.33,6.73,7.29,,,
Palau,PLW,Oceania,Health,Out-of-pocket health expenditure (% of private expenditure on health),52.6,46.15,46.11,46.17,46.12,46.11,,,
Palau,PLW,Oceania,Health,"Under-5 mortality rate (per 1,000)",25.4,23.4,22.7,22,21.4,20.8,,,
Palau,PLW,Oceania,Health,"Maternal mortality ratio (per 100,000 live births)",,,,,,,,,
Palau,PLW,Oceania,Health,"Life expectancy at birth, female",72.1,,,,,,,,
Palau,PLW,Oceania,Health,"Life expectancy at birth, male",66.3,,,,,,,,
Palau,PLW,Oceania,Health,"Life expectancy at birth, total",69.13,,,,,,,,
Palau,PLW,Oceania,Health,"Physicians (per 1,000 people)",,,,1.38,,,,,
Palau,PLW,Oceania,Index Coverage Indicators,Permanent cropland (% of land area),4.35,4.35,4.35,4.35,4.35,,,,
Palau,PLW,Oceania,Index Coverage Indicators,"Impact of natural disasters, number of deaths",,,,,,,,,
Palau,PLW,Oceania,Index Coverage Indicators,"Impact of natural disasters, population affected",,,,,,,,,
Palau,PLW,Oceania,Microinsurance,Total microinsurance coverage,,,,,,0,,,
Palau,PLW,Oceania,Microinsurance,Credit life coverage,,,,,,,,,
Palau,PLW,Oceania,Microinsurance,Life coverage (excluding credit life),,,,,,0,,,
Palau,PLW,Oceania,Microinsurance,Life and accident coverage (excluding credit life),,,,,,,,,
Palau,PLW,Oceania,Microinsurance,Health coverage,,,,,,0,,,
Palau,PLW,Oceania,Microinsurance,Accident coverage,,,,,,0,,,
Palau,PLW,Oceania,Microinsurance,Property coverage,,,,,,0,,,
Palau,PLW,Oceania,Microinsurance,Agriculture coverage,,,,,,0,,,
Palau,PLW,Oceania,Microinsurance,Total microinsurance coverage ratio,,,,,,0,,,
Palau,PLW,Oceania,Microinsurance,Credit life coverage ratio,,,,,,,,,
Palau,PLW,Oceania,Microinsurance,Life coverage ratio (excluding credit life),,,,,,0,,,
Palau,PLW,Oceania,Microinsurance,Life and accident coverage ratio (excluding credit life),,,,,,,,,
Palau,PLW,Oceania,Microinsurance,Health coverage ratio,,,,,,0,,,
Palau,PLW,Oceania,Microinsurance,Accident coverage ratio,,,,,,0,,,
Palau,PLW,Oceania,Microinsurance,Property coverage ratio,,,,,,0,,,
Palau,PLW,Oceania,Microinsurance,Agriculture coverage ratio,,,,,,0,,,
Palau,PLW,Oceania,Microinsurance,Total Gross Premium (USD),,,,,,,,,
Palau,PLW,Oceania,Microinsurance,Microinsurance Gross Premium (USD),,,,,,0,,,
Palau,PLW,Oceania,Poverty,Income share held by lowest 20%,,,,,,,,,
Palau,PLW,Oceania,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population),,,,,,,,,
Palau,PLW,Oceania,Poverty,Poverty headcount ratio at national poverty line (% of population),,,,,,,,,
Palau,PLW,Oceania,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),,,,,,,,,
Palau,PLW,Oceania,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),,,,,,,,,
Palau,PLW,Oceania,Poverty,GINI index,,,,,,,,,
Palau,PLW,Oceania,Poverty,"Life expectancy at birth, female",72.1,,,,,,,,
Palau,PLW,Oceania,Poverty,"Life expectancy at birth, male",66.3,,,,,,,,
Palau,PLW,Oceania,Poverty,"Life expectancy at birth, total",69.13,,,,,,,,
Palau,PLW,Oceania,Poverty,"Physicians (per 1,000 people)",,,,1.38,,,,,
Palestinian Territories,PSE,Asia,Demographics,Population (Total),3320396,3596688,3702218,3811102,3927051,4046901,,,
Palestinian Territories,PSE,Asia,Demographics,Population ages 15-64 (% of total),51.65,53.71,54.46,55.16,55.81,56.4,,,
Palestinian Territories,PSE,Asia,Demographics,Population density (people per sq. km of land area),551.56,597.46,614.99,633.07,652.33,672.24,,,
Palestinian Territories,PSE,Asia,Demographics,Population growth (annual %),2.56,2.88,2.89,2.9,3,3.01,,,
Palestinian Territories,PSE,Asia,Demographics,Urban population (% of total),73.06,73.7,73.92,74.13,74.35,74.57,,,
Palestinian Territories,PSE,Asia,Development,Human Development Index,,,,0.66,0.67,0.67,,,
Palestinian Territories,PSE,Asia,Development,"Literacy rate, adult female (% of females ages 15 and above)",,90.9,91.7,92.17,92.62,,,,
Palestinian Territories,PSE,Asia,Development,"Literacy rate, adult male (% of males ages 15 and above)",,97.14,97.43,97.63,97.86,,,,
Palestinian Territories,PSE,Asia,Development,"Literacy rate, adult total (% of people ages 15 and above)",,94.06,94.6,94.93,95.27,,,,
Palestinian Territories,PSE,Asia,Economy,GDP (current US$),4015865744,,,,,,,,
Palestinian Territories,PSE,Asia,Economy,GDP growth (annual %),6.28,,,,,,,,
Palestinian Territories,PSE,Asia,Economy,GDP per capita (current US$),1209.45,,,,,,,,
Palestinian Territories,PSE,Asia,Finance,Commercial_deposit_accounts_2010,,,,,,,,,
Palestinian Territories,PSE,Asia,Finance,Coop_and_credit_union_deposit_accounts_2010,,,,,,,,,
Palestinian Territories,PSE,Asia,Finance,State_Financial_Institution_deposit_accounts_2010,,,,,,,,,
Palestinian Territories,PSE,Asia,Finance,MFI_deposit_accounts_2010,,,,,,,,,
Palestinian Territories,PSE,Asia,Finance,Remittances received (US$),,,,,,,,,
Palestinian Territories,PSE,Asia,Finance,Number_of_MFIs_2011,,,,,,,,,
Palestinian Territories,PSE,Asia,Finance,Number_of_active_MFI_borrowers_2011,,,,,,,,,
Palestinian Territories,PSE,Asia,Finance,MFI_Gross_Loan_Portfolio_2011,,,,,,,,,
Palestinian Territories,PSE,Asia,Health,External resources for health (% of total expenditure on health),,,,,,,,,
Palestinian Territories,PSE,Asia,Health,Health expenditure per capita (current US$),,,,,,,,,
Palestinian Territories,PSE,Asia,Health,"Health expenditure, private (% of GDP)",,,,,,,,,
Palestinian Territories,PSE,Asia,Health,"Health expenditure, public (% of GDP)",,,,,,,,,
Palestinian Territories,PSE,Asia,Health,Out-of-pocket health expenditure (% of private expenditure on health),,,,,,,,,
Palestinian Territories,PSE,Asia,Health,"Under-5 mortality rate (per 1,000)",26.7,25,24.5,23.9,23.2,22.6,,,
Palestinian Territories,PSE,Asia,Health,"Maternal mortality ratio (per 100,000 live births)",59,,,53,,,,,
Palestinian Territories,PSE,Asia,Health,"Life expectancy at birth, female",73.35,73.93,74.13,74.34,74.55,74.77,,,
Palestinian Territories,PSE,Asia,Health,"Life expectancy at birth, male",70.22,70.69,70.86,71.02,71.19,71.35,,,
Palestinian Territories,PSE,Asia,Health,"Life expectancy at birth, total",71.75,72.27,72.45,72.64,72.83,73.02,,,
Palestinian Territories,PSE,Asia,Health,"Physicians (per 1,000 people)",,,,,,,,,
Palestinian Territories,PSE,Asia,Index Coverage Indicators,Permanent cropland (% of land area),19.07,19.47,14.28,9.09,10.96,,,,
Palestinian Territories,PSE,Asia,Index Coverage Indicators,"Impact of natural disasters, number of deaths",,,,,,,,,
Palestinian Territories,PSE,Asia,Index Coverage Indicators,"Impact of natural disasters, population affected",,,,,,,,,
Palestinian Territories,PSE,Asia,Microinsurance,Total microinsurance coverage,,,,,,3074,,,
Palestinian Territories,PSE,Asia,Microinsurance,Credit life coverage,,,,,,,,,
Palestinian Territories,PSE,Asia,Microinsurance,Life coverage (excluding credit life),,,,,,3074,,,
Palestinian Territories,PSE,Asia,Microinsurance,Life and accident coverage (excluding credit life),,,,,,,,,
Palestinian Territories,PSE,Asia,Microinsurance,Health coverage,,,,,,0,,,
Palestinian Territories,PSE,Asia,Microinsurance,Accident coverage,,,,,,0,,,
Palestinian Territories,PSE,Asia,Microinsurance,Property coverage,,,,,,0,,,
Palestinian Territories,PSE,Asia,Microinsurance,Agriculture coverage,,,,,,0,,,
Palestinian Territories,PSE,Asia,Microinsurance,Total microinsurance coverage ratio,,,,,,0.08,,,
Palestinian Territories,PSE,Asia,Microinsurance,Credit life coverage ratio,,,,,,,,,
Palestinian Territories,PSE,Asia,Microinsurance,Life coverage ratio (excluding credit life),,,,,,0.08,,,
Palestinian Territories,PSE,Asia,Microinsurance,Life and accident coverage ratio (excluding credit life),,,,,,,,,
Palestinian Territories,PSE,Asia,Microinsurance,Health coverage ratio,,,,,,0,,,
Palestinian Territories,PSE,Asia,Microinsurance,Accident coverage ratio,,,,,,0,,,
Palestinian Territories,PSE,Asia,Microinsurance,Property coverage ratio,,,,,,0,,,
Palestinian Territories,PSE,Asia,Microinsurance,Agriculture coverage ratio,,,,,,0,,,
Palestinian Territories,PSE,Asia,Microinsurance,Total Gross Premium (USD),,,,,,,,,
Palestinian Territories,PSE,Asia,Microinsurance,Microinsurance Gross Premium (USD),,,,,,20000,,,
Palestinian Territories,PSE,Asia,Poverty,Income share held by lowest 20%,,,7.44,,,,,,
Palestinian Territories,PSE,Asia,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population),,,0.34,,,,,,
Palestinian Territories,PSE,Asia,Poverty,Poverty headcount ratio at national poverty line (% of population),,,21.9,,,,,,
Palestinian Territories,PSE,Asia,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),,,,,,,,,
Palestinian Territories,PSE,Asia,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),,,,,,,,,
Palestinian Territories,PSE,Asia,Poverty,GINI index,,,35.5,,,,,,
Palestinian Territories,PSE,Asia,Poverty,"Life expectancy at birth, female",73.35,73.93,74.13,74.34,74.55,74.77,,,
Palestinian Territories,PSE,Asia,Poverty,"Life expectancy at birth, male",70.22,70.69,70.86,71.02,71.19,71.35,,,
Palestinian Territories,PSE,Asia,Poverty,"Life expectancy at birth, total",71.75,72.27,72.45,72.64,72.83,73.02,,,
Palestinian Territories,PSE,Asia,Poverty,"Physicians (per 1,000 people)", ,,,,,,,,
Panama,PAN,Americas,Demographics,Population (Total),3365929,3553480,3615846,3678128,3740282,3802281,3864170,,
Panama,PAN,Americas,Demographics,Population ages 15-64 (% of total),63.19,63.61,63.75,63.92,64.09,64.28,,,
Panama,PAN,Americas,Demographics,Population density (people per sq. km of land area),45.28,47.8,48.64,49.48,50.31,51.15,,,
Panama,PAN,Americas,Demographics,Population growth (annual %),1.88,1.77,1.74,1.71,1.68,1.64,,,
Panama,PAN,Americas,Demographics,Urban population (% of total),70.74,73.06,73.84,74.61,75.2,75.78,,,
Panama,PAN,Americas,Development,Human Development Index,0.75,0.76,0.77,0.77,0.78,0.78,,,
Panama,PAN,Americas,Development,"Literacy rate, adult female (% of females ages 15 and above)",,,,93.49,,,,,
Panama,PAN,Americas,Development,"Literacy rate, adult male (% of males ages 15 and above)",,,,94.71,,,,,
Panama,PAN,Americas,Development,"Literacy rate, adult total (% of people ages 15 and above)",,,,94.09,,,,,
Panama,PAN,Americas,Economy,GDP (current US$),15464700000,23001600000,24162900000,26589600000,31315800000,36252500000,,,
Panama,PAN,Americas,Economy,GDP growth (annual %),7.19,10.12,3.86,7.45,10.85,10.67,,,
Panama,PAN,Americas,Economy,GDP per capita (current US$),4594.48,6472.98,6682.5,7229.11,8372.58,9534.41,,,
Panama,PAN,Americas,Finance,Commercial_deposit_accounts_2010,,,,411.92,,,,,
Panama,PAN,Americas,Finance,Coop_and_credit_union_deposit_accounts_2010,,,,0,,,,,
Panama,PAN,Americas,Finance,State_Financial_Institution_deposit_accounts_2010,,,,351.35,,,,,
Panama,PAN,Americas,Finance,MFI_deposit_accounts_2010,,,,5.5,,,,,
Panama,PAN,Americas,Finance,Remittances received (US$),,,,,592,,,,
Panama,PAN,Americas,Finance,Number_of_MFIs_2011,,,,,3,,,,
Panama,PAN,Americas,Finance,Number_of_active_MFI_borrowers_2011,,,,,14866,,,,
Panama,PAN,Americas,Finance,MFI_Gross_Loan_Portfolio_2011,,,,,22136530,,,,
Panama,PAN,Americas,Health,External resources for health (% of total expenditure on health),0.26,0.18,0.1,1.26,0.4,0.29,,,
Panama,PAN,Americas,Health,Health expenditure per capita (current US$),343.83,472.69,540.83,627.08,663.53,723.25,,,
Panama,PAN,Americas,Health,"Health expenditure, private (% of GDP)",2.28,2.25,2.05,2.51,2.52,2.38,,,
Panama,PAN,Americas,Health,"Health expenditure, public (% of GDP)",5.21,5.05,6.04,6.02,5.41,5.21,,,
Panama,PAN,Americas,Health,Out-of-pocket health expenditure (% of private expenditure on health),80.9,83.61,84.36,85.12,85.4,79.03,,,
Panama,PAN,Americas,Health,"Under-5 mortality rate (per 1,000)",22.8,21,20.3,19.7,19.1,18.5,,,
Panama,PAN,Americas,Health,"Maternal mortality ratio (per 100,000 live births)",83,,,82,,,,,
Panama,PAN,Americas,Health,"Life expectancy at birth, female",78.89,79.57,79.77,79.96,80.15,80.33,,,
Panama,PAN,Americas,Health,"Life expectancy at birth, male",73.27,73.68,73.87,74.08,74.31,74.55,,,
Panama,PAN,Americas,Health,"Life expectancy at birth, total",76.01,76.55,76.75,76.95,77.16,77.37,,,
Panama,PAN,Americas,Health,"Physicians (per 1,000 people)",,,,,1.55,,,,
Panama,PAN,Americas,Index Coverage Indicators,Permanent cropland (% of land area),2.15,2.35,2.42,2.49,2.54,,,,
Panama,PAN,Americas,Index Coverage Indicators,"Impact of natural disasters, number of deaths",,,,2,,,,,
Panama,PAN,Americas,Index Coverage Indicators,"Impact of natural disasters, population affected",,,,3612,,,,,
Panama,PAN,Americas,Microinsurance,Total microinsurance coverage,62000,,,,63569,,49515,,
Panama,PAN,Americas,Microinsurance,Credit life coverage,40000,,,,10069,,13335,,
Panama,PAN,Americas,Microinsurance,Life coverage (excluding credit life),22000,,,,53745,,180,,
Panama,PAN,Americas,Microinsurance,Life and accident coverage (excluding credit life),22000,,,,53745,,,,
Panama,PAN,Americas,Microinsurance,Health coverage,0,,,,50000,,0,,
Panama,PAN,Americas,Microinsurance,Accident coverage,0,,,,53745,,36180,,
Panama,PAN,Americas,Microinsurance,Property coverage,0,,,,0,,0,,
Panama,PAN,Americas,Microinsurance,Agriculture coverage,,,,,0,,0,,
Panama,PAN,Americas,Microinsurance,Total microinsurance coverage ratio,1.91,,,,1.81,,1.28,,
Panama,PAN,Americas,Microinsurance,Credit life coverage ratio,1.24,,,,0.29,,0.35,,
Panama,PAN,Americas,Microinsurance,Life coverage ratio (excluding credit life),0.68,,,,1.53,,0,,
Panama,PAN,Americas,Microinsurance,Life and accident coverage ratio (excluding credit life),0.68,,,,1.53,,,,
Panama,PAN,Americas,Microinsurance,Health coverage ratio,0,,,,1.42,,0,,
Panama,PAN,Americas,Microinsurance,Accident coverage ratio,0,,,,1.53,,0.94,,
Panama,PAN,Americas,Microinsurance,Property coverage ratio,0,,,,0,,0,,
Panama,PAN,Americas,Microinsurance,Agriculture coverage ratio,,,,,0,,0,,
Panama,PAN,Americas,Microinsurance,Total Gross Premium (USD),,,,,,,"1,211,600,000.00",,
Panama,PAN,Americas,Microinsurance,Microinsurance Gross Premium (USD),1100000,,,,650372,,75675,,
Panama,PAN,Americas,Poverty,Income share held by lowest 20%,2.74,,3.55,3.3,,,,,
Panama,PAN,Americas,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population),16.94,,14.63,13.8,,,,,
Panama,PAN,Americas,Poverty,Poverty headcount ratio at national poverty line (% of population),,33.8,33.4,29.8,27.6,,,,
Panama,PAN,Americas,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),,59.4,59.6,54.1,50.4,,,,
Panama,PAN,Americas,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),,19.6,19.1,16.6,15.3,,,,
Panama,PAN,Americas,Poverty,GINI index,54,,52.03,51.92,,,,,
Panama,PAN,Americas,Poverty,"Life expectancy at birth, female",78.89,79.57,79.77,79.96,80.15,80.33,,,
Panama,PAN,Americas,Poverty,"Life expectancy at birth, male",73.27,73.68,73.87,74.08,74.31,74.55,,,
Panama,PAN,Americas,Poverty,"Life expectancy at birth, total",76.01,76.55,76.75,76.95,77.16,77.37,,,
Panama,PAN,Americas,Poverty,"Physicians (per 1,000 people)",,,,,1.55,,,,
Papua New Guinea,PNG,Oceania,Demographics,Population (Total),6095959,6550877,6704829,6858945,7012977,7167010,,,
Papua New Guinea,PNG,Oceania,Demographics,Population ages 15-64 (% of total),57.42,57.75,57.93,58.17,58.45,58.77,,,
Papua New Guinea,PNG,Oceania,Demographics,Population density (people per sq. km of land area),13.46,14.47,14.81,15.15,15.49,15.83,,,
Papua New Guinea,PNG,Oceania,Demographics,Population growth (annual %),2.45,2.37,2.32,2.27,2.22,2.17,,,
Papua New Guinea,PNG,Oceania,Demographics,Urban population (% of total),12.57,12.49,12.46,12.43,12.5,12.57,,,
Papua New Guinea,PNG,Oceania,Development,Human Development Index,0.43,,0.45,0.46,0.46,0.47,,,
Papua New Guinea,PNG,Oceania,Development,"Literacy rate, adult female (% of females ages 15 and above)",,,,,59.4,,,,
Papua New Guinea,PNG,Oceania,Development,"Literacy rate, adult male (% of males ages 15 and above)",,,,,65.38,,,,
